" ""X""","  ""Y""","  ""Z""","  ""U""","  ""V""","  ""W""","  ""exx""","  ""eyy""","  ""exy""","  ""e1""","  ""e2""","  ""gamma""","  ""sigma""","  ""x""","  ""y""","  ""u""","  ""v""","  ""q""","  ""r""","  ""q_ref""","  ""r_ref"""
-1.71968,25.1145,-1.24329,2.18155,-2.2079,4.40742,0.000351604,0.000936676,-0.000783269,0.00148025,-0.000191974,-0.964117,0.00523265,1601,643,13.3057,-22.8981,251.046,-65.2929,258.624,-42.4845
-1.35553,25.0573,-1.18956,2.18054,-2.22552,4.39254,0.00030397,0.000917038,-0.000828723,0.0014941,-0.000273093,-0.962538,0.00521128,1606,643,13.3264,-22.5553,250.176,-65.0184,257.745,-42.5493
-0.992037,25.0014,-1.13713,2.1795,-2.24295,4.37776,0.000262297,0.000904551,-0.000860744,0.00150212,-0.000335272,-0.963942,0.00518814,1611,643,13.347,-22.2153,249.313,-64.7463,256.873,-42.6136
-0.629264,24.947,-1.0862,2.17846,-2.26023,4.36313,0.000231816,0.000899243,-0.000879084,0.00150582,-0.000374765,-0.966803,0.00516403,1616,643,13.3675,-21.8783,248.461,-64.4768,256.011,-42.6774
-0.267154,24.8938,-1.03662,2.17741,-2.27732,4.34863,0.000214959,0.000901113,-0.00088287,0.00150522,-0.00038915,-0.970715,0.00513983,1621,643,13.3879,-21.5444,247.617,-64.2104,255.157,-42.7411
0.0942674,24.8421,-0.988458,2.17639,-2.29421,4.33427,0.000215217,0.00090809,-0.000874143,0.00150194,-0.000378636,-0.974061,0.00511663,1626,643,13.4088,-21.2138,246.782,-63.9473,254.313,-42.8049
0.454942,24.7919,-0.94186,2.1754,-2.31093,4.32008,0.000234347,0.00091729,-0.000853971,0.00149553,-0.000343893,-0.975592,0.00509486,1631,643,13.4301,-20.8869,245.958,-63.6885,253.478,-42.8695
0.814974,24.743,-0.896566,2.17442,-2.3274,4.30602,0.000271513,0.000926797,-0.000821927,0.00148398,-0.000285669,-0.975059,0.00507557,1636,643,13.4519,-20.564,245.143,-63.4337,252.651,-42.9347
1.17426,24.6957,-0.852845,2.17351,-2.34372,4.29217,0.000324431,0.000934477,-0.000778658,0.00146572,-0.000206816,-0.972076,0.00505931,1641,643,13.4745,-20.2446,244.338,-63.1839,251.834,-43.0013
1.53282,24.65,-0.810621,2.17271,-2.35991,4.27856,0.000386972,0.000938519,-0.000723391,0.00143692,-0.000111429,-0.967506,0.00504623,1646,643,13.4982,-19.9292,243.544,-62.9395,251.027,-43.0695
1.89065,24.6058,-0.769965,2.17198,-2.37595,4.26514,0.000452672,0.000939285,-0.000653563,0.00139336,-1.40E-06,-0.963589,0.00503623,1651,643,13.5228,-19.617,242.76,-62.7007,250.23,-43.1397
2.24789,24.5629,-0.730447,2.17127,-2.39175,4.25185,0.000515043,0.000935356,-0.0005686,0.00133139,0.000119005,-0.962414,0.00502975,1656,643,13.5481,-19.3086,241.985,-62.4671,249.441,-43.2114
2.6045,24.5213,-0.692249,2.1706,-2.40731,4.23867,0.00056475,0.000926719,-0.000467889,0.00124741,0.000244061,-0.969941,0.00502733,1661,643,13.5741,-19.0037,241.22,-62.2386,248.66,-43.2847
2.96046,24.4811,-0.655373,2.16997,-2.42263,4.22562,0.000594688,0.000913406,-0.000350371,0.00113896,0.000369138,-0.998829,0.0050286,1666,643,13.6009,-18.703,240.464,-62.0147,247.887,-43.3593
3.3157,24.4424,-0.62006,2.16938,-2.43776,4.21268,0.000599806,0.000896106,-0.000216945,0.00101066,0.000485252,-1.08497,0.00503368,1671,643,13.6286,-18.4057,239.72,-61.7953,247.125,-43.4352
3.67038,24.4049,-0.58589,2.16883,-2.45263,4.19984,0.000571849,0.000876076,-6.60E-05,0.000889781,0.000558144,-1.36608,0.00504262,1676,643,13.6571,-18.1121,238.984,-61.5797,246.37,-43.5117
4.02441,24.3688,-0.553096,2.16832,-2.46731,4.18711,0.000505752,0.000856549,0.00010202,0.000884061,0.00047824,1.30739,0.00505475,1681,643,13.6864,-17.8214,238.258,-61.3684,245.624,-43.5895
4.37793,24.3338,-0.521323,2.16778,-2.48172,4.17438,0.000402339,0.000838307,0.000282974,0.000977522,0.000263124,1.11359,0.00506963,1686,643,13.716,-17.5334,237.54,-61.161,244.885,-43.6679
4.73095,24.2997,-0.490555,2.16724,-2.49586,4.16169,0.000263189,0.000822851,0.000472781,0.00109241,-6.37E-06,1.05261,0.00508693,1691,643,13.746,-17.2485,236.83,-60.9566,244.153,-43.7463
5.08339,24.2668,-0.46103,2.16665,-2.50975,4.149,9.05E-05,0.000812584,0.000666576,0.00120962,-0.000306524,1.0336,0.00510567,1696,643,13.7762,-16.9661,236.129,-60.7548,243.429,-43.8244
5.43531,24.2349,-0.432585,2.16598,-2.52331,4.13625,-0.000113166,0.000810257,0.000859858,0.00132452,-0.000627432,1.03179,0.00512569,1701,643,13.8059,-16.6861,235.435,-60.5545,242.711,-43.9013
5.78672,24.2041,-0.405246,2.16524,-2.53659,4.1235,-0.000342528,0.000819158,0.00104815,0.00143664,-0.000960012,1.03841,0.00514667,1706,643,13.8353,-16.409,234.749,-60.3557,242.001,-43.9769
6.13763,24.1742,-0.378945,2.16439,-2.54956,4.11071,-0.000590362,0.00084154,0.00122498,0.00154444,-0.00129327,1.04986,0.00516815,1711,643,13.864,-16.1345,234.071,-60.1586,241.298,-44.0512
6.48804,24.1452,-0.353727,2.16341,-2.56221,4.09787,-0.000850203,0.000880108,0.00138603,0.00164883,-0.00161893,1.06441,0.00519022,1716,643,13.8918,-15.8632,233.4,-59.9622,240.601,-44.1235
6.83801,24.1171,-0.329442,2.16234,-2.57457,4.08504,-0.00111231,0.000936559,0.00152683,0.00175078,-0.00192653,1.08088,0.00521255,1721,643,13.9188,-15.595,232.734,-59.7658,239.911,-44.1932
7.18744,24.09,-0.306358,2.1612,-2.58672,4.0723,-0.00136634,0.00101158,0.00164194,0.00184983,-0.00220459,1.09876,0.00523489,1726,643,13.9451,-15.3299,232.077,-59.5707,239.228,-44.2612
7.53641,24.0638,-0.284283,2.15997,-2.5986,4.0596,-0.00160354,0.00110688,0.00172789,0.00194762,-0.00244427,1.11795,0.00525724,1731,643,13.9705,-15.0684,231.425,-59.3765,238.551,-44.3271
7.88471,24.0391,-0.263753,2.15866,-2.6103,4.04699,-0.0018159,0.00122256,0.001782,0.00204504,-0.00263837,1.13838,0.00527968,1736,643,13.995,-14.8095,230.783,-59.184,237.884,-44.3919
8.23237,24.0158,-0.244704,2.15728,-2.62177,4.03446,-0.00199864,0.00135899,0.0018035,0.00214413,-0.00278377,1.1602,0.00530197,1741,643,14.0186,-14.5537,230.15,-58.9934,237.227,-44.4554
8.57936,23.994,-0.227221,2.15585,-2.63307,4.02209,-0.00214932,0.00151515,0.00179376,0.00224703,-0.00288119,1.1834,0.00532406,1746,643,14.0416,-14.3008,229.526,-58.806,236.579,-44.5181
8.92558,23.974,-0.211608,2.15439,-2.64417,4.00985,-0.00226583,0.00169057,0.00175448,0.00235651,-0.00293177,1.20803,0.00534572,1751,643,14.0639,-14.0505,228.914,-58.6234,235.944,-44.5816
9.27109,23.9557,-0.197631,2.15287,-2.65504,3.99777,-0.00234633,0.00188122,0.00168676,0.00247175,-0.00293685,1.23404,0.00536725,1756,643,14.0857,-13.8036,228.312,-58.4455,235.318,-44.6453
9.61594,23.9389,-0.185232,2.15136,-2.66578,3.98591,-0.00238941,0.00208319,0.0015927,0.00259238,-0.0028986,1.26136,0.00538859,1761,643,14.1071,-13.5598,227.72,-58.2729,234.703,-44.7098
9.96002,23.924,-0.174667,2.14991,-2.67638,3.97436,-0.0023932,0.00229191,0.0014733,0.0027167,-0.00281799,1.29009,0.00540968,1766,643,14.1288,-13.3207,227.139,-58.1064,234.1,-44.776
10.3033,23.9111,-0.166172,2.14851,-2.68689,3.96308,-0.00235937,0.00250197,0.00133163,0.00284283,-0.00270023,1.3202,0.00543063,1771,643,14.1507,-13.0849,226.571,-57.9453,233.509,-44.8432
10.6457,23.9003,-0.15965,2.14717,-2.69728,3.9521,-0.00229214,0.00270822,0.0011724,0.00296946,-0.00255338,1.35156,0.00545173,1776,643,14.1728,-12.8531,226.015,-57.79,232.932,-44.9115
10.9873,23.8916,-0.155309,2.14588,-2.70754,3.94143,-0.00219532,0.00290532,0.000999337,0.00309413,-0.00238412,1.38407,0.00547284,1781,643,14.1951,-12.6259,225.473,-57.6408,232.368,-44.9815
11.328,23.885,-0.153033,2.1446,-2.7176,3.931,-0.00207353,0.00308875,0.000817017,0.00321497,-0.00219975,1.41752,0.0054936,1786,643,14.2175,-12.4033,224.944,-57.4977,231.817,-45.053
11.6679,23.8804,-0.152657,2.14338,-2.72753,3.92085,-0.00193041,0.00325355,0.000627825,0.0033285,-0.00200537,1.45198,0.00551422,1791,643,14.24,-12.1851,224.427,-57.3602,231.278,-45.1256
12.0071,23.8777,-0.154283,2.14226,-2.73739,3.91105,-0.00177093,0.00339572,0.000435148,0.00343211,-0.00180733,1.48736,0.00553456,1796,643,14.2632,-11.9714,223.923,-57.2276,230.752,-45.1993
12.3455,23.8769,-0.157828,2.14127,-2.74723,3.90161,-0.00160128,0.00351324,0.000243475,0.0035248,-0.00161284,1.52333,0.00555473,1801,643,14.2874,-11.762,223.431,-57.1,230.238,-45.2741
12.6832,23.8781,-0.163235,2.14042,-2.75708,3.89254,-0.00142683,0.00360268,5.74E-05,0.00360333,-0.00142749,1.55939,0.00557518,1806,643,14.3127,-11.5567,222.951,-56.9767,229.736,-45.3498
13.0207,23.8793,-0.168774,2.13965,-2.76705,3.88358,-0.00125174,0.00366314,-0.000120168,0.00366608,-0.00125467,-1.54637,0.00559165,1811,643,14.3384,-11.3511,222.472,-56.8539,229.236,-45.4264
13.3578,23.8817,-0.175405,2.13895,-2.77697,3.87482,-0.00107845,0.00369316,-0.000287648,0.00371044,-0.00109573,-1.5108,0.00560735,1816,643,14.3647,-11.1483,222.001,-56.7341,228.744,-45.5035
13.6945,23.885,-0.182919,2.1383,-2.78688,3.86622,-0.00090969,0.00369357,-0.000441797,0.00373559,-0.000951707,-1.47597,0.00562255,1821,643,14.3914,-10.9478,221.536,-56.6162,228.257,-45.5809
14.0307,23.8892,-0.191416,2.13768,-2.79671,3.85774,-0.000749081,0.00366539,-0.000579848,0.00374028,-0.000823975,-1.44235,0.00563692,1826,643,14.4185,-10.7495,221.079,-56.4998,227.778,-45.6583
14.3666,23.8942,-0.200779,2.13714,-2.80659,3.84945,-0.000601086,0.00361115,-0.000699849,0.00372439,-0.00071432,-1.41039,0.00565045,1831,643,14.446,-10.5528,220.627,-56.3845,227.305,-45.7356
14.7022,23.8999,-0.210798,2.13666,-2.8165,3.84129,-0.000467667,0.00353372,-0.000801728,0.00368838,-0.000622326,-1.38023,0.0056633,1836,643,14.474,-10.3574,220.18,-56.2697,226.836,-45.8126
15.0377,23.9058,-0.221072,2.13625,-2.82648,3.83321,-0.00034862,0.0034349,-0.000885987,0.0036321,-0.000545814,-1.3518,0.00567527,1841,643,14.5026,-10.1622,219.736,-56.1541,226.37,-45.8891
15.3729,23.912,-0.231647,2.13586,-2.83647,3.82517,-0.000243387,0.00331788,-0.000952682,0.00355672,-0.000482223,-1.32516,0.00568662,1846,643,14.5315,-9.96756,219.295,-56.0376,225.907,-45.9647
15.708,23.9185,-0.242538,2.13551,-2.84651,3.81719,-0.000149739,0.00318554,-0.00100273,0.00346379,-0.000427991,-1.30011,0.0056973,1851,643,14.5606,-9.77316,218.856,-55.9212,225.447,-46.0406
16.043,23.9251,-0.253553,2.13522,-2.85663,3.80929,-6.02E-05,0.00303856,-0.00103978,0.00335511,-0.000376799,-1.27527,0.00570736,1856,643,14.5902,-9.57845,218.42,-55.8051,224.989,-46.1169
16.378,23.9313,-0.264199,2.13493,-2.8667,3.80136,3.40E-05,0.0028791,-0.00106844,0.00323565,-0.000322592,-1.24871,0.00571681,1861,643,14.6201,-9.38418,217.983,-55.689,224.53,-46.1928
16.713,23.9374,-0.274722,2.13464,-2.87677,3.79342,0.000137374,0.00270798,-0.00109371,0.00311033,-0.000264984,-1.21828,0.00572603,1866,643,14.6501,-9.18952,217.546,-55.5714,224.071,-46.2675
17.0478,23.9437,-0.285462,2.13435,-2.88686,3.78547,0.000235802,0.00252823,-0.00111661,0.00298221,-0.00021818,-1.18464,0.005735,1871,643,14.68,-8.99391,217.112,-55.454,223.615,-46.3421
17.3825,23.9502,-0.296387,2.1341,-2.89701,3.77759,0.00032308,0.00233637,-0.00114211,0.00285214,-0.000192687,-1.14662,0.0057441,1876,643,14.7102,-8.79764,216.68,-55.3381,223.161,-46.4175
17.7171,23.9568,-0.307451,2.13388,-2.90717,3.76973,0.00041219,0.00213005,-0.00117858,0.00272948,-0.000187236,-1.10029,0.00575329,1881,643,14.7406,-8.60089,216.251,-55.2221,222.709,-46.4924
18.0514,23.9638,-0.31893,2.13363,-2.91726,3.76181,0.000520637,0.00190407,-0.00124314,0.00263498,-0.000210271,-1.03928,0.00576251,1886,643,14.7712,-8.40385,215.825,-55.1071,222.261,-46.5678
18.3857,23.9711,-0.330613,2.13341,-2.92729,3.75383,0.000650335,0.0016622,-0.00134367,0.00259204,-0.000279496,-0.965454,0.00577208,1891,643,14.8023,-8.20613,215.403,-54.9926,221.814,-46.6431
18.7197,23.9786,-0.342569,2.13336,-2.93743,3.74599,0.000775629,0.00141633,-0.00144403,0.00257512,-0.000383161,-0.894553,0.00578211,1896,643,14.8354,-8.00896,214.984,-54.8774,221.371,-46.7179
19.0537,23.9861,-0.354663,2.13347,-2.94771,3.73828,0.000912354,0.00115085,-0.0015761,0.0026122,-0.000549002,-0.823156,0.005792,1901,643,14.8702,-7.81183,214.568,-54.7603,220.929,-46.791
19.3875,23.9938,-0.366952,2.13372,-2.95826,3.73072,0.00106183,0.000863308,-0.00174356,0.00270895,-0.000783813,-0.756963,0.00580163,1906,643,14.9061,-7.61423,214.154,-54.6397,220.49,-46.8632
19.7214,24.0011,-0.378932,2.13359,-2.96873,3.72281,0.00122665,0.000550192,-0.00195317,0.00287065,-0.00109381,-0.699664,0.00581335,1911,643,14.9375,-7.41329,213.736,-54.5153,220.05,-46.934
20.0551,24.0086,-0.3911,2.13348,-2.97956,3.71506,0.00141257,0.000207378,-0.0022148,0.00310529,-0.00148534,-0.652575,0.0058269,1916,643,14.9679,-7.21006,213.318,-54.3867,219.611,-47.0031
20.3887,24.0165,-0.40377,2.13348,-2.99047,3.70766,0.00162623,-0.000169523,-0.0025389,0.00342135,-0.00196464,-0.615438,0.00584325,1921,643,14.9989,-7.01031,212.903,-54.2594,219.177,-47.0712
20.7213,24.0267,-0.418877,2.13398,-3.00216,3.70119,0.00187524,-0.000583618,-0.00293357,0.00382659,-0.00253497,-0.586972,0.00586138,1926,643,15.033,-6.81425,212.502,-54.1303,218.758,-47.1386
93.0712,-475.335,512.487,0,0,0,0,0,0,0,0,0,-1,1931,643,0,0,0,0,0,0
93.0712,-475.335,512.487,0,0,0,0,0,0,0,0,0,-1,1181,648,0,0,0,0,0,0
-33.6479,32.1131,-8.50856,2.28483,-0.49905,5.93443,-0.00348962,0.00142606,0.00265715,0.00258781,-0.00465137,1.15862,0.00545729,1186,648,11.6377,-56.3022,340.028,-91.9129,348.353,-36.792
-33.2519,32.0201,-8.41839,2.282,-0.518173,5.91376,-0.00260756,0.00122839,0.00218533,0.00221804,-0.00359721,1.14557,0.00543878,1191,648,11.6465,-55.8905,338.901,-91.6035,347.217,-36.8543
-32.856,31.9269,-8.32776,2.27983,-0.538024,5.89375,-0.0018905,0.00108425,0.00177628,0.00191365,-0.0027199,1.13395,0.00542534,1196,648,11.6605,-55.4772,337.773,-91.2962,346.08,-36.9192
-32.4612,31.8356,-8.23901,2.27822,-0.558497,5.87432,-0.0013024,0.00098038,0.00141693,0.00165846,-0.00198048,1.12445,0.00541591,1201,648,11.6787,-55.0645,336.657,-90.9902,344.953,-36.9879
-32.0668,31.7449,-8.15061,2.27672,-0.579129,5.85494,-0.000822508,0.000908839,0.00110107,0.00144379,-0.00135746,1.11854,0.00541038,1206,648,11.6977,-54.652,335.544,-90.6844,343.829,-37.0599
-31.6727,31.6543,-8.06241,2.27525,-0.599879,5.83554,-0.00043695,0.000864243,0.000825112,0.0012644,-0.000837109,1.11924,0.00540542,1211,648,11.717,-54.2391,334.432,-90.3751,342.707,-37.1316
-31.2788,31.5635,-7.97408,2.27383,-0.620726,5.81612,-0.000132645,0.000840787,0.000585181,0.00111521,-0.000407066,1.1323,0.00540255,1216,648,11.7367,-53.826,333.32,-90.0609,341.585,-37.2013
-30.8847,31.4719,-7.8849,2.27246,-0.641684,5.79672,0.000103513,0.000832493,0.000377279,0.000992591,-5.66E-05,1.16948,0.00540138,1221,648,11.7567,-53.4124,332.205,-89.7442,340.458,-37.2703
-30.4908,31.3801,-7.79549,2.27115,-0.662768,5.77737,0.000336908,0.000822114,0.000174821,0.00087854,0.000280482,1.25859,0.00540187,1226,648,11.7771,-52.998,331.088,-89.4268,339.332,-37.34
-30.097,31.2882,-7.70602,2.26991,-0.684019,5.7581,0.000495568,0.000822291,4.50E-06,0.000822353,0.000495506,1.55701,0.00540386,1231,648,11.7979,-52.5831,329.971,-89.1071,338.205,-37.4094
-29.7035,31.1964,-7.61663,2.26873,-0.705369,5.73887,0.000577278,0.000837027,-0.000130467,0.000891242,0.000523063,-1.17696,0.00540778,1236,648,11.819,-52.168,328.856,-88.7863,337.079,-37.4792
-29.3101,31.1043,-7.52694,2.26754,-0.726772,5.71963,0.000616809,0.000855512,-0.000238835,0.00100316,0.000469164,-1.01711,0.00541291,1241,648,11.8399,-51.7524,327.739,-88.4647,335.953,-37.5498
-28.9167,31.0116,-7.43655,2.26631,-0.748211,5.70035,0.00063042,0.00087124,-0.000328818,0.001101,0.000400658,-0.960911,0.0054197,1246,648,11.8603,-51.3362,326.618,-88.1412,334.823,-37.6199
-28.5233,30.9185,-7.34585,2.26504,-0.76968,5.68102,0.000620619,0.00088387,-0.000402943,0.00117614,0.000328348,-0.943264,0.005428,1251,648,11.8801,-50.9192,325.496,-87.8155,333.692,-37.6895
-28.1299,30.8248,-7.25449,2.26372,-0.791177,5.66162,0.000591598,0.000891198,-0.00046459,0.00122954,0.000253254,-0.941353,0.00543772,1256,648,11.8995,-50.5014,324.371,-87.4878,332.558,-37.7587
-27.7365,30.7306,-7.16269,2.26241,-0.812773,5.64223,0.000547107,0.000894144,-0.000515174,0.00126424,0.000177015,-0.947839,0.00544916,1261,648,11.9188,-50.0827,323.243,-87.1586,331.422,-37.8278
-27.3432,30.6361,-7.07049,2.26111,-0.834459,5.62282,0.000490569,0.000895421,-0.000554179,0.00128299,0.000103002,-0.960506,0.00546269,1266,648,11.9379,-49.663,322.114,-86.8277,330.285,-37.8972
-26.9498,30.5409,-6.97764,2.25976,-0.856187,5.60335,0.000425874,0.000896091,-0.000583395,0.00128997,3.20E-05,-0.976943,0.00547829,1271,648,11.9565,-49.2422,320.981,-86.495,329.145,-37.9664
-26.5564,30.4451,-6.88413,2.25838,-0.877986,5.58383,0.000355977,0.000896787,-0.000604201,0.00128833,-3.56E-05,-0.995802,0.00549591,1276,648,11.9746,-48.8203,319.844,-86.1609,328.001,-38.0361
-26.1628,30.3485,-6.78976,2.25693,-0.899796,5.56419,0.000284635,0.000899243,-0.000617476,0.00128166,-9.78E-05,-1.01629,0.00551589,1281,648,11.9921,-48.3967,318.703,-85.8247,326.854,-38.1055
-25.7691,30.251,-6.69448,2.25539,-0.921623,5.54441,0.000216221,0.000904675,-0.000624036,0.00127313,-0.000152232,-1.03744,0.00553808,1286,648,12.0088,-47.9715,317.558,-85.4859,325.703,-38.1743
-25.3754,30.1527,-6.59847,2.25382,-0.943499,5.52453,0.0001522,0.000915881,-0.000623715,0.00126536,-0.000197275,-1.06007,0.00556235,1291,648,12.0251,-47.5447,316.409,-85.1449,324.547,-38.2429
-24.9815,30.0537,-6.50167,2.25225,-0.965485,5.50462,9.39E-05,0.000934908,-0.000617002,0.00126107,-0.000232295,-1.08452,0.00558863,1296,648,12.0413,-47.1163,315.255,-84.8019,323.389,-38.3114
-24.5876,29.954,-6.40418,2.25069,-0.987557,5.48467,4.40E-05,0.000963041,-0.000603912,0.00126238,-0.000255364,-1.11063,0.00561673,1301,648,12.0577,-46.6865,314.099,-84.4572,322.227,-38.3801
-24.1936,29.8535,-6.30588,2.24916,-1.00972,5.46468,6.48E-06,0.00100074,-0.000585541,0.00127172,-0.0002645,-1.13736,0.00564614,1306,648,12.0742,-46.2552,312.938,-84.1111,321.061,-38.449
-23.799,29.7513,-6.2058,2.24761,-1.03205,5.44452,-1.80E-05,0.00104964,-0.000562215,0.0012911,-0.000259431,-1.16514,0.00567913,1311,648,12.0905,-45.8207,311.769,-83.7599,319.886,-38.5171
-23.4045,29.6484,-6.10503,2.24599,-1.05432,5.42422,-2.83E-05,0.00111089,-0.000535197,0.00132288,-0.000240313,-1.19367,0.00571359,1316,648,12.1066,-45.3849,310.596,-83.4081,318.707,-38.5855
-23.0099,29.5449,-6.0037,2.24437,-1.07656,5.40386,-2.19E-05,0.00118291,-0.000507233,0.00136802,-0.000206993,-1.22087,0.00574862,1321,648,12.1229,-44.9483,309.421,-83.0555,317.527,-38.6536
-22.6155,29.4412,-5.90211,2.24277,-1.09877,5.38346,-4.91E-06,0.0012662,-0.00047691,0.00142523,-0.000163945,-1.24892,0.0057835,1326,648,12.1397,-44.5112,308.246,-82.7029,316.345,-38.7221
-22.2212,29.3373,-5.80026,2.24118,-1.12093,5.363,1.09E-05,0.00136267,-0.000440804,0.00149371,-0.000120102,-1.28183,0.00581718,1331,648,12.1571,-44.0737,307.071,-82.35,315.163,-38.7906
-21.8271,29.2334,-5.69841,2.23968,-1.14312,5.3426,1.78E-05,0.00147153,-0.00039767,0.0015732,-8.39E-05,-1.3205,0.00584934,1336,648,12.1754,-43.6363,305.897,-81.9972,313.98,-38.8593
-21.4333,29.1295,-5.59654,2.23825,-1.16529,5.32222,1.11E-05,0.00159004,-0.000348124,0.00166339,-6.23E-05,-1.36314,0.005879,1341,648,12.1947,-43.1993,304.724,-81.6441,312.799,-38.9279
-21.0396,29.0254,-5.49453,2.23687,-1.18741,5.30185,-1.10E-05,0.0017147,-0.000294004,0.00176342,-5.97E-05,-1.4066,0.00590568,1346,648,12.2148,-42.7625,303.552,-81.2908,311.617,-38.9961
-20.6461,28.9209,-5.39219,2.2355,-1.20946,5.28146,-5.10E-05,0.00184099,-0.000237231,0.00187028,-8.03E-05,-1.44795,0.00592893,1351,648,12.2354,-42.3261,302.379,-80.9368,310.434,-39.0635
-20.2528,28.8165,-5.28988,2.23418,-1.2315,5.26113,-0.000119676,0.00196686,-0.00017562,0.00198154,-0.000134354,-1.48741,0.00594847,1356,648,12.2566,-41.8901,301.207,-80.5827,309.251,-39.1304
-19.8597,28.712,-5.18757,2.23287,-1.25348,5.24081,-0.000228762,0.00209058,-0.000106013,0.00209541,-0.000233598,-1.52521,0.00596403,1361,648,12.278,-41.4546,300.035,-80.2281,308.069,-39.1967
-19.4668,28.6073,-5.08499,2.23148,-1.27531,5.2204,-0.000379025,0.00220828,-3.01E-05,0.00220863,-0.000379375,-1.55917,0.00597561,1366,648,12.2989,-41.0193,298.863,-79.8736,306.885,-39.2624
-19.0739,28.5021,-4.98202,2.22993,-1.29692,5.19982,-0.000567725,0.00231556,5.04E-05,0.00231644,-0.000568604,1.55334,0.0059827,1371,648,12.3188,-40.584,297.689,-79.5187,305.7,-39.3273
-18.6812,28.3967,-4.87882,2.22826,-1.31836,5.17914,-0.000788942,0.00240761,0.000131875,0.00241304,-0.000794374,1.52963,0.00598561,1376,648,12.3377,-40.1488,296.515,-79.1632,304.514,-39.3911
-18.2886,28.2911,-4.77543,2.2265,-1.33968,5.15838,-0.00102916,0.00247901,0.000207667,0.00249126,-0.00104141,1.51188,0.00598459,1381,648,12.3559,-39.7137,295.339,-78.807,303.328,-39.4539
-17.8964,28.1856,-4.67222,2.22471,-1.36099,5.13764,-0.00127185,0.0025236,0.00027097,0.00254284,-0.0012911,1.49988,0.00597932,1386,648,12.3735,-39.2785,294.164,-78.4504,302.143,-39.5163
-17.5044,28.0801,-4.56909,2.22282,-1.38222,5.11684,-0.00150131,0.00253664,0.000316846,0.00256135,-0.00152602,1.49296,0.00596921,1391,648,12.3902,-38.843,292.99,-78.0936,300.959,-39.5786
-17.1125,27.9743,-4.46556,2.22073,-1.40326,5.09584,-0.0017007,0.00251551,0.000340506,0.00254283,-0.00172802,1.49073,0.0059546,1396,648,12.4052,-38.4068,291.814,-77.7358,299.772,-39.6399
-16.7208,27.8685,-4.36206,2.21846,-1.42411,5.07467,-0.00185073,0.00245619,0.000334976,0.00248208,-0.00187663,1.49364,0.00593577,1401,648,12.4184,-37.9704,290.638,-77.3777,298.587,-39.7013
-16.3295,27.763,-4.25887,2.21608,-1.44488,5.05343,-0.001936,0.00235623,0.000295233,0.00237644,-0.00195622,1.50244,0.00591228,1406,648,12.4306,-37.5342,289.463,-77.0194,297.404,-39.763
-15.9386,27.6579,-4.1561,2.2136,-1.46557,5.03214,-0.00194727,0.00221661,0.00021971,0.00222817,-0.00195883,1.51823,0.00588432,1411,648,12.4417,-37.0982,288.292,-76.6613,296.224,-39.8252
-15.5483,27.5538,-4.0542,2.21113,-1.48624,5.01089,-0.00188166,0.00203933,0.000109914,0.00204241,-0.00188474,1.54279,0.00585207,1416,648,12.4528,-36.6631,287.125,-76.3042,295.049,-39.8889
-15.1587,27.4507,-3.95326,2.20875,-1.50703,4.98983,-0.00174037,0.00182801,-3.11E-05,0.00182828,-0.00174064,-1.56209,0.00581548,1421,648,12.4642,-36.2289,285.964,-75.9481,293.88,-39.954
-14.7698,27.3489,-3.85361,2.2065,-1.52795,4.969,-0.00152365,0.00158588,-0.000200981,0.00159882,-0.00153658,-1.50652,0.00577455,1426,648,12.4763,-35.7961,284.81,-75.5941,292.719,-40.0214
-14.3816,27.2484,-3.75512,2.20439,-1.54901,4.94843,-0.00123289,0.00131701,-0.000397726,0.00137761,-0.00129348,-1.4196,0.00572982,1431,648,12.4894,-35.3649,283.664,-75.2424,291.566,-40.0908
-13.9943,27.1493,-3.65804,2.20246,-1.5702,4.92815,-0.000880238,0.00102898,-0.000613108,0.00120891,-0.00106017,-1.28534,0.00568136,1436,648,12.5037,-34.9358,282.526,-74.8928,290.421,-40.162
-13.6078,27.0519,-3.56256,2.2007,-1.59152,4.90819,-0.000487339,0.000732146,-0.000834962,0.0011563,-0.000911496,-1.10077,0.00562924,1441,648,12.5191,-34.5088,281.397,-74.5466,289.285,-40.236
-13.2222,26.9563,-3.46876,2.19909,-1.6129,4.8885,-7.51E-05,0.000436157,-0.00105262,0.00126373,-0.000902715,-0.904527,0.00557447,1446,648,12.5358,-34.0844,280.279,-74.2036,288.16,-40.3121
-12.8376,26.8625,-3.37671,2.19767,-1.63437,4.86913,0.000331868,0.000153124,-0.00125375,0.00149943,-0.00101444,-0.749817,0.00551776,1451,648,12.5539,-33.6628,279.172,-73.8639,287.045,-40.3901
-12.454,26.7705,-3.28645,2.19642,-1.65588,4.85008,0.000706915,-0.000105985,-0.00142542,0.0017827,-0.00118177,-0.646512,0.00546026,1456,648,12.5732,-33.2442,278.075,-73.5278,285.941,-40.4701
-12.0712,26.6803,-3.19803,2.19534,-1.67747,4.83135,0.00102988,-0.000331194,-0.00155911,0.00205051,-0.00135183,-0.579618,0.00540289,1461,648,12.594,-32.8285,276.99,-73.1948,284.848,-40.5515
-11.6895,26.5921,-3.11154,2.19448,-1.69916,4.81303,0.00128749,-0.000515266,-0.00164912,0.0022655,-0.00149327,-0.535291,0.00534696,1466,648,12.6163,-32.4158,275.916,-72.8658,283.767,-40.6347
